hub,model_name,model_repo_id,model_url,model_description,model_path,model_type,issue_index,severity,category,op_name,node_name,indicator,details
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,6,high,lambda layer,,block35_6,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block35_6', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [25, 25, 320], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.17}}, 'name': 'block35_6', 'inbound_nodes': [[['block35_5_ac', 0, 0, {}], ['block35_6_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,7,high,lambda layer,,block35_7,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block35_7', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [25, 25, 320], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.17}}, 'name': 'block35_7', 'inbound_nodes': [[['block35_6_ac', 0, 0, {}], ['block35_7_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,8,high,lambda layer,,block35_8,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block35_8', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [25, 25, 320], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.17}}, 'name': 'block35_8', 'inbound_nodes': [[['block35_7_ac', 0, 0, {}], ['block35_8_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,9,high,lambda layer,,block35_9,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block35_9', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [25, 25, 320], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.17}}, 'name': 'block35_9', 'inbound_nodes': [[['block35_8_ac', 0, 0, {}], ['block35_9_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,10,high,lambda layer,,block35_10,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block35_10', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [25, 25, 320], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.17}}, 'name': 'block35_10', 'inbound_nodes': [[['block35_9_ac', 0, 0, {}], ['block35_10_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,11,high,lambda layer,,block17_1,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block17_1', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [12, 12, 1088], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.1}}, 'name': 'block17_1', 'inbound_nodes': [[['mixed_6a', 0, 0, {}], ['block17_1_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,12,high,lambda layer,,block17_2,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block17_2', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [12, 12, 1088], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.1}}, 'name': 'block17_2', 'inbound_nodes': [[['block17_1_ac', 0, 0, {}], ['block17_2_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,13,high,lambda layer,,block17_3,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block17_3', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [12, 12, 1088], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.1}}, 'name': 'block17_3', 'inbound_nodes': [[['block17_2_ac', 0, 0, {}], ['block17_3_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,14,high,lambda layer,,block17_4,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block17_4', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [12, 12, 1088], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.1}}, 'name': 'block17_4', 'inbound_nodes': [[['block17_3_ac', 0, 0, {}], ['block17_4_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,15,high,lambda layer,,block17_5,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block17_5', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [12, 12, 1088], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.1}}, 'name': 'block17_5', 'inbound_nodes': [[['block17_4_ac', 0, 0, {}], ['block17_5_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,16,high,lambda layer,,block17_6,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block17_6', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [12, 12, 1088], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.1}}, 'name': 'block17_6', 'inbound_nodes': [[['block17_5_ac', 0, 0, {}], ['block17_6_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,17,high,lambda layer,,block17_7,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block17_7', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [12, 12, 1088], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.1}}, 'name': 'block17_7', 'inbound_nodes': [[['block17_6_ac', 0, 0, {}], ['block17_7_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,18,high,lambda layer,,block17_8,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block17_8', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [12, 12, 1088], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.1}}, 'name': 'block17_8', 'inbound_nodes': [[['block17_7_ac', 0, 0, {}], ['block17_8_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,19,high,lambda layer,,block17_9,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block17_9', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [12, 12, 1088], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.1}}, 'name': 'block17_9', 'inbound_nodes': [[['block17_8_ac', 0, 0, {}], ['block17_9_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,20,high,lambda layer,,block17_10,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block17_10', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [12, 12, 1088], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.1}}, 'name': 'block17_10', 'inbound_nodes': [[['block17_9_ac', 0, 0, {}], ['block17_10_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,21,high,lambda layer,,block17_11,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block17_11', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [12, 12, 1088], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.1}}, 'name': 'block17_11', 'inbound_nodes': [[['block17_10_ac', 0, 0, {}], ['block17_11_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,22,high,lambda layer,,block17_12,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block17_12', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [12, 12, 1088], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.1}}, 'name': 'block17_12', 'inbound_nodes': [[['block17_11_ac', 0, 0, {}], ['block17_12_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,23,high,lambda layer,,block17_13,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block17_13', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [12, 12, 1088], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.1}}, 'name': 'block17_13', 'inbound_nodes': [[['block17_12_ac', 0, 0, {}], ['block17_13_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,24,high,lambda layer,,block17_14,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block17_14', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [12, 12, 1088], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.1}}, 'name': 'block17_14', 'inbound_nodes': [[['block17_13_ac', 0, 0, {}], ['block17_14_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,25,high,lambda layer,,block17_15,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block17_15', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [12, 12, 1088], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.1}}, 'name': 'block17_15', 'inbound_nodes': [[['block17_14_ac', 0, 0, {}], ['block17_15_conv', 0, 0, {}]]]}"
